Date,Day,Breakfast (kg),Lunch (kg),Dinner (kg),Total Wastage (kg),Week Number (ISO),Year,Tooltip - Breakfast,Tooltip - Lunch,Tooltip - Dinner,Tooltip - Total
Friday, July 14, 2023,Friday,4.55,6.10,0.25,10.90,28,2023,<b>Jul 14 2023</b><br>5kg (~10 full plates),<b>Jul 14 2023</b><br>6kg (~12 full plates),<b>Jul 14 2023</b><br>0kg (~0 full plates),<b>Jul 14 2023</b><br>11kg (~22 full plates)
Saturday, July 15, 2023,Saturday,3.60,4.35,0.20,8.15,28,2023,<b>Jul 15 2023</b><br>4kg (~8 full plates),<b>Jul 15 2023</b><br>4kg (~8 full plates),<b>Jul 15 2023</b><br>0kg (~0 full plates),<b>Jul 15 2023</b><br>8kg (~16 full plates)
Sunday, July 16, 2023,Sunday,3.88,6.70,4.20,14.78,28,2023,<b>Jul 16 2023</b><br>4kg (~8 full plates),<b>Jul 16 2023</b><br>7kg (~14 full plates),<b>Jul 16 2023</b><br>4kg (~8 full plates),<b>Jul 16 2023</b><br>15kg (~30 full plates)
Monday, July 17, 2023,Monday,2.85,4.85,10.91,18.61,29,2023,<b>Jul 17 2023</b><br>3kg (~6 full plates),<b>Jul 17 2023</b><br>5kg (~10 full plates),<b>Jul 17 2023</b><br>11kg (~22 full plates),<b>Jul 17 2023</b><br>19kg (~38 full plates)
Tuesday, July 18, 2023,Tuesday,3.36,3.80,8.25,15.41,29,2023,<b>Jul 18 2023</b><br>3kg (~6 full plates),<b>Jul 18 2023</b><br>4kg (~8 full plates),<b>Jul 18 2023</b><br>8kg (~16 full plates),<b>Jul 18 2023</b><br>15kg (~30 full plates)
Wednesday, July 19, 2023,Wednesday,2.36,6.70,1.30,10.36,29,2023,<b>Jul 19 2023</b><br>2kg (~4 full plates),<b>Jul 19 2023</b><br>7kg (~14 full plates),<b>Jul 19 2023</b><br>1kg (~2 full plates),<b>Jul 19 2023</b><br>10kg (~20 full plates)
Thursday, July 20, 2023,Thursday,4.31,7.35,2.75,14.41,29,2023,<b>Jul 20 2023</b><br>4kg (~8 full plates),<b>Jul 20 2023</b><br>7kg (~14 full plates),<b>Jul 20 2023</b><br>3kg (~6 full plates),<b>Jul 20 2023</b><br>14kg (~28 full plates)
Friday, July 21, 2023,Friday,1.88,5.40,3.15,10.43,29,2023,<b>Jul 21 2023</b><br>2kg (~4 full plates),<b>Jul 21 2023</b><br>5kg (~10 full plates),<b>Jul 21 2023</b><br>3kg (~6 full plates),<b>Jul 21 2023</b><br>10kg (~20 full plates)
Saturday, July 22, 2023,Saturday,2.40,4.50,2.70,9.60,29,2023,<b>Jul 22 2023</b><br>2kg (~4 full plates),<b>Jul 22 2023</b><br>5kg (~10 full plates),<b>Jul 22 2023</b><br>3kg (~6 full plates),<b>Jul 22 2023</b><br>10kg (~20 full plates)
Sunday, July 23, 2023,Sunday,2.50,3.80,2.64,8.94,29,2023,<b>Jul 23 2023</b><br>3kg (~6 full plates),<b>Jul 23 2023</b><br>4kg (~8 full plates),<b>Jul 23 2023</b><br>3kg (~6 full plates),<b>Jul 23 2023</b><br>9kg (~18 full plates)
Monday, July 24, 2023,Monday,3.65,3.58,1.54,8.77,30,2023,<b>Jul 24 2023</b><br>4kg (~8 full plates),<b>Jul 24 2023</b><br>4kg (~8 full plates),<b>Jul 24 2023</b><br>2kg (~4 full plates),<b>Jul 24 2023</b><br>9kg (~18 full plates)
Tuesday, July 25, 2023,Tuesday,4.81,2.85,2.50,10.16,30,2023,<b>Jul 25 2023</b><br>5kg (~10 full plates),<b>Jul 25 2023</b><br>3kg (~6 full plates),<b>Jul 25 2023</b><br>3kg (~6 full plates),<b>Jul 25 2023</b><br>10kg (~20 full plates)
Wednesday, July 26, 2023,Wednesday,3.84,3.10,6.06,13.00,30,2023,<b>Jul 26 2023</b><br>4kg (~8 full plates),<b>Jul 26 2023</b><br>3kg (~6 full plates),<b>Jul 26 2023</b><br>6kg (~12 full plates),<b>Jul 26 2023</b><br>13kg (~26 full plates)
Thursday, July 27, 2023,Thursday,4.16,3.58,1.50,9.24,30,2023,<b>Jul 27 2023</b><br>4kg (~8 full plates),<b>Jul 27 2023</b><br>4kg (~8 full plates),<b>Jul 27 2023</b><br>2kg (~4 full plates),<b>Jul 27 2023</b><br>9kg (~18 full plates)
Friday, July 28, 2023,Friday,3.17,2.75,3.85,9.77,30,2023,<b>Jul 28 2023</b><br>3kg (~6 full plates),<b>Jul 28 2023</b><br>3kg (~6 full plates),<b>Jul 28 2023</b><br>4kg (~8 full plates),<b>Jul 28 2023</b><br>10kg (~20 full plates)
Saturday, July 29, 2023,Saturday,2.80,3.25,2.40,8.45,30,2023,<b>Jul 29 2023</b><br>3kg (~6 full plates),<b>Jul 29 2023</b><br>3kg (~6 full plates),<b>Jul 29 2023</b><br>2kg (~4 full plates),<b>Jul 29 2023</b><br>8kg (~16 full plates)
Sunday, July 30, 2023,Sunday,3.64,2.05,3.25,8.94,30,2023,<b>Jul 30 2023</b><br>4kg (~8 full plates),<b>Jul 30 2023</b><br>2kg (~4 full plates),<b>Jul 30 2023</b><br>3kg (~6 full plates),<b>Jul 30 2023</b><br>9kg (~18 full plates)
Tuesday, August 01, 2023,Tuesday,,,,,31,2023
Wednesday, August 02, 2023,Wednesday,,,,,31,2023
Thursday, August 03, 2023,Thursday,,,,,31,2023
Friday, August 04, 2023,Friday,,,,,31,2023
Saturday, August 05, 2023,Saturday,,,,,31,2023
Sunday, August 06, 2023,Sunday,,,,,31,2023
Monday, August 07, 2023,Monday,,,,,32,2023
Tuesday, August 08, 2023,Tuesday,,,,,32,2023
Wednesday, August 09, 2023,Wednesday,,,,,32,2023
Thursday, August 10, 2023,Thursday,,,,,32,2023
Friday, August 11, 2023,Friday,,,,,32,2023
Saturday, August 12, 2023,Saturday,,,,,32,2023
Sunday, August 13, 2023,Sunday,,,,,32,2023
Monday, August 14, 2023,Monday,,,,,33,2023
Tuesday, August 15, 2023,Tuesday,,,,,33,2023
Wednesday, August 16, 2023,Wednesday,,,,,33,2023
Thursday, August 17, 2023,Thursday,6.4,8.75,4.35,19.5,33,2023,<b>Aug 17 2023</b><br>6kg (~12 full plates),<b>Aug 17 2023</b><br>9kg (~18 full plates),<b>Aug 17 2023</b><br>4kg (~8 full plates),<b>Aug 17 2023</b><br>20kg (~40 full plates)
Friday, August 18, 2023,Friday,3.05,7.48,13.4,23.93,33,2023,<b>Aug 18 2023</b><br>3kg (~6 full plates),<b>Aug 18 2023</b><br>7kg (~14 full plates),<b>Aug 18 2023</b><br>13kg (~26 full plates),<b>Aug 18 2023</b><br>24kg (~48 full plates)
Saturday, August 19, 2023,Saturday,3.06,5.65,25.4,34.11,33,2023,<b>Aug 19 2023</b><br>3kg (~6 full plates),<b>Aug 19 2023</b><br>6kg (~12 full plates),<b>Aug 19 2023</b><br>25kg (~50 full plates),<b>Aug 19 2023</b><br>34kg (~68 full plates)
Sunday, August 20, 2023,Sunday,19.35,19.4,37.45,76.2,33,2023,<b>Aug 20 2023</b><br>19kg (~38 full plates),<b>Aug 20 2023</b><br>19kg (~38 full plates),<b>Aug 20 2023</b><br>37kg (~74 full plates),<b>Aug 20 2023</b><br>76kg (~152 full plates)
Monday, August 21, 2023,Monday,10.35,26,19.31,55.66,34,2023,<b>Aug 21 2023</b><br>10kg (~20 full plates),<b>Aug 21 2023</b><br>26kg (~52 full plates),<b>Aug 21 2023</b><br>19kg (~38 full plates),<b>Aug 21 2023</b><br>56kg (~112 full plates)
Tuesday, August 22, 2023,Tuesday,12.15,25.03,23,60.18,34,2023,<b>Aug 22 2023</b><br>12kg (~24 full plates),<b>Aug 22 2023</b><br>25kg (~50 full plates),<b>Aug 22 2023</b><br>23kg (~46 full plates),<b>Aug 22 2023</b><br>60kg (~120 full plates)
Wednesday, August 23, 2023,Wednesday,11.5,26.28,23.08,60.86,34,2023,<b>Aug 23 2023</b><br>12kg (~24 full plates),<b>Aug 23 2023</b><br>26kg (~52 full plates),<b>Aug 23 2023</b><br>23kg (~46 full plates),<b>Aug 23 2023</b><br>61kg (~122 full plates)
Thursday, August 24, 2023,Thursday,10.2,30.45,19.54,60.19,34,2023,<b>Aug 24 2023</b><br>10kg (~20 full plates),<b>Aug 24 2023</b><br>30kg (~60 full plates),<b>Aug 24 2023</b><br>20kg (~40 full plates),<b>Aug 24 2023</b><br>60kg (~120 full plates)
Friday, August 25, 2023,Friday,8.1,25.7,20.76,54.56,34,2023,<b>Aug 25 2023</b><br>8kg (~16 full plates),<b>Aug 25 2023</b><br>26kg (~52 full plates),<b>Aug 25 2023</b><br>21kg (~42 full plates),<b>Aug 25 2023</b><br>55kg (~110 full plates)
Saturday, August 26, 2023,Saturday,9.8,18.4,31.35,59.55,34,2023,<b>Aug 26 2023</b><br>10kg (~20 full plates),<b>Aug 26 2023</b><br>18kg (~36 full plates),<b>Aug 26 2023</b><br>31kg (~62 full plates),<b>Aug 26 2023</b><br>60kg (~120 full plates)
Sunday, August 27, 2023,Sunday,11.25,27.4,14.95,53.6,34,2023,<b>Aug 27 2023</b><br>11kg (~22 full plates),<b>Aug 27 2023</b><br>27kg (~54 full plates),<b>Aug 27 2023</b><br>15kg (~30 full plates),<b>Aug 27 2023</b><br>54kg (~108 full plates)
Monday, August 28, 2023,Monday,16.05,41,41.72,98.77,35,2023,<b>Aug 28 2023</b><br>16kg (~32 full plates),<b>Aug 28 2023</b><br>41kg (~82 full plates),<b>Aug 28 2023</b><br>42kg (~84 full plates),<b>Aug 28 2023</b><br>99kg (~198 full plates)
Tuesday, August 29, 2023,Tuesday,41.88,46.76,39.6,128.24,35,2023,<b>Aug 29 2023</b><br>42kg (~84 full plates),<b>Aug 29 2023</b><br>47kg (~94 full plates),<b>Aug 29 2023</b><br>40kg (~80 full plates),<b>Aug 29 2023</b><br>128kg (~256 full plates)
Wednesday, August 30, 2023,Wednesday,27.75,44.75,40.14,112.64,35,2023,<b>Aug 30 2023</b><br>28kg (~56 full plates),<b>Aug 30 2023</b><br>45kg (~90 full plates),<b>Aug 30 2023</b><br>40kg (~80 full plates),<b>Aug 30 2023</b><br>113kg (~226 full plates)
Thursday, August 31, 2023,Thursday,26.2,39.98,43.21,109.39,35,2023,<b>Aug 31 2023</b><br>26kg (~52 full plates),<b>Aug 31 2023</b><br>40kg (~80 full plates),<b>Aug 31 2023</b><br>43kg (~86 full plates),<b>Aug 31 2023</b><br>109kg (~218 full plates)
Friday, September 01, 2023,Friday,16,39.8,39.84,95.64,35,2023,<b>Sep 01 2023</b><br>16kg (~32 full plates),<b>Sep 01 2023</b><br>40kg (~80 full plates),<b>Sep 01 2023</b><br>40kg (~80 full plates),<b>Sep 01 2023</b><br>96kg (~192 full plates)
Saturday, September 02, 2023,Saturday,13.95,47.49,43.26,104.7,35,2023,<b>Sep 02 2023</b><br>14kg (~28 full plates),<b>Sep 02 2023</b><br>47kg (~94 full plates),<b>Sep 02 2023</b><br>43kg (~86 full plates),<b>Sep 02 2023</b><br>105kg (~210 full plates)
Sunday, September 03, 2023,Sunday,12.45,55.65,53.2,121.3,35,2023,<b>Sep 03 2023</b><br>12kg (~24 full plates),<b>Sep 03 2023</b><br>56kg (~112 full plates),<b>Sep 03 2023</b><br>53kg (~106 full plates),<b>Sep 03 2023</b><br>121kg (~242 full plates)
Monday, September 04, 2023,Monday,27.45,47.85,48.6,123.9,36,2023,<b>Sep 04 2023</b><br>27kg (~54 full plates),<b>Sep 04 2023</b><br>48kg (~96 full plates),<b>Sep 04 2023</b><br>49kg (~98 full plates),<b>Sep 04 2023</b><br>124kg (~248 full plates)
Tuesday, September 05, 2023,Tuesday,19.46,43.95,49.8,113.21,36,2023,<b>Sep 05 2023</b><br>19kg (~38 full plates),<b>Sep 05 2023</b><br>44kg (~88 full plates),<b>Sep 05 2023</b><br>50kg (~100 full plates),<b>Sep 05 2023</b><br>113kg (~226 full plates)
Wednesday, September 06, 2023,Wednesday,17.37,30.23,33.9,81.5,36,2023,<b>Sep 06 2023</b><br>17kg (~34 full plates),<b>Sep 06 2023</b><br>30kg (~60 full plates),<b>Sep 06 2023</b><br>34kg (~68 full plates),<b>Sep 06 2023</b><br>82kg (~164 full plates)
Thursday, September 07, 2023,Thursday,19.25,51.7,42.1,113.05,36,2023,<b>Sep 07 2023</b><br>19kg (~38 full plates),<b>Sep 07 2023</b><br>52kg (~104 full plates),<b>Sep 07 2023</b><br>42kg (~84 full plates),<b>Sep 07 2023</b><br>113kg (~226 full plates)
Friday, September 08, 2023,Friday,26.92,39.5,41.7,108.12,36,2023,<b>Sep 08 2023</b><br>27kg (~54 full plates),<b>Sep 08 2023</b><br>40kg (~80 full plates),<b>Sep 08 2023</b><br>42kg (~84 full plates),<b>Sep 08 2023</b><br>108kg (~216 full plates)
Saturday, September 09, 2023,Saturday,11.05,45.75,49.25,106.05,36,2023,<b>Sep 09 2023</b><br>11kg (~22 full plates),<b>Sep 09 2023</b><br>46kg (~92 full plates),<b>Sep 09 2023</b><br>49kg (~98 full plates),<b>Sep 09 2023</b><br>106kg (~212 full plates)
Sunday, September 10, 2023,Sunday,13.45,57.8,59.8,131.05,36,2023,<b>Sep 10 2023</b><br>13kg (~26 full plates),<b>Sep 10 2023</b><br>58kg (~116 full plates),<b>Sep 10 2023</b><br>60kg (~120 full plates),<b>Sep 10 2023</b><br>131kg (~262 full plates)
Monday, September 11, 2023,Monday,12.15,38.9,44.3,95.35,37,2023,<b>Sep 11 2023</b><br>12kg (~24 full plates),<b>Sep 11 2023</b><br>39kg (~78 full plates),<b>Sep 11 2023</b><br>44kg (~88 full plates),<b>Sep 11 2023</b><br>95kg (~190 full plates)
Tuesday, September 12, 2023,Tuesday,22.05,45.3,33.6,100.95,37,2023,<b>Sep 12 2023</b><br>22kg (~44 full plates),<b>Sep 12 2023</b><br>45kg (~90 full plates),<b>Sep 12 2023</b><br>34kg (~68 full plates),<b>Sep 12 2023</b><br>101kg (~202 full plates)
Wednesday, September 13, 2023,Wednesday,24,65.3,36.2,125.5,37,2023,<b>Sep 13 2023</b><br>24kg (~48 full plates),<b>Sep 13 2023</b><br>65kg (~130 full plates),<b>Sep 13 2023</b><br>36kg (~72 full plates),<b>Sep 13 2023</b><br>126kg (~252 full plates)
Thursday, September 14, 2023,Thursday,16.95,55.85,45.9,118.7,37,2023,<b>Sep 14 2023</b><br>17kg (~34 full plates),<b>Sep 14 2023</b><br>56kg (~112 full plates),<b>Sep 14 2023</b><br>46kg (~92 full plates),<b>Sep 14 2023</b><br>119kg (~238 full plates)
Friday, September 15, 2023,Friday,28.78,52.38,36.55,117.71,37,2023,<b>Sep 15 2023</b><br>29kg (~58 full plates),<b>Sep 15 2023</b><br>52kg (~104 full plates),<b>Sep 15 2023</b><br>37kg (~74 full plates),<b>Sep 15 2023</b><br>118kg (~236 full plates)
Saturday, September 16, 2023,Saturday,8.7,54.5,64.55,127.75,37,2023,<b>Sep 16 2023</b><br>9kg (~18 full plates),<b>Sep 16 2023</b><br>55kg (~110 full plates),<b>Sep 16 2023</b><br>65kg (~130 full plates),<b>Sep 16 2023</b><br>128kg (~256 full plates)
Sunday, September 17, 2023,Sunday,8.8,38.25,70.55,117.6,37,2023,<b>Sep 17 2023</b><br>9kg (~18 full plates),<b>Sep 17 2023</b><br>38kg (~76 full plates),<b>Sep 17 2023</b><br>71kg (~142 full plates),<b>Sep 17 2023</b><br>118kg (~236 full plates)
Monday, September 18, 2023,Monday,23.05,40.2,33.55,96.8,38,2023,<b>Sep 18 2023</b><br>23kg (~46 full plates),<b>Sep 18 2023</b><br>40kg (~80 full plates),<b>Sep 18 2023</b><br>34kg (~68 full plates),<b>Sep 18 2023</b><br>97kg (~194 full plates)
Tuesday, September 19, 2023,Tuesday,22.1,48.9,35.02,106.02,38,2023,<b>Sep 19 2023</b><br>22kg (~44 full plates),<b>Sep 19 2023</b><br>49kg (~98 full plates),<b>Sep 19 2023</b><br>35kg (~70 full plates),<b>Sep 19 2023</b><br>106kg (~212 full plates)
Wednesday, September 20, 2023,Wednesday,14.45,45.2,42.1,101.75,38,2023,<b>Sep 20 2023</b><br>14kg (~28 full plates),<b>Sep 20 2023</b><br>45kg (~90 full plates),<b>Sep 20 2023</b><br>42kg (~84 full plates),<b>Sep 20 2023</b><br>102kg (~204 full plates)
Thursday, September 21, 2023,Thursday,9.13,28.65,48.8,86.58,38,2023,<b>Sep 21 2023</b><br>9kg (~18 full plates),<b>Sep 21 2023</b><br>29kg (~58 full plates),<b>Sep 21 2023</b><br>49kg (~98 full plates),<b>Sep 21 2023</b><br>87kg (~174 full plates)
Friday, September 22, 2023,Friday,20.55,33.05,39.3,92.9,38,2023,<b>Sep 22 2023</b><br>21kg (~42 full plates),<b>Sep 22 2023</b><br>33kg (~66 full plates),<b>Sep 22 2023</b><br>39kg (~78 full plates),<b>Sep 22 2023</b><br>93kg (~186 full plates)
Saturday, September 23, 2023,Saturday,7.8,41.95,32.9,82.65,38,2023,<b>Sep 23 2023</b><br>8kg (~16 full plates),<b>Sep 23 2023</b><br>42kg (~84 full plates),<b>Sep 23 2023</b><br>33kg (~66 full plates),<b>Sep 23 2023</b><br>83kg (~166 full plates)
Sunday, September 24, 2023,Sunday,13.05,44.5,47.3,104.85,38,2023,<b>Sep 24 2023</b><br>13kg (~26 full plates),<b>Sep 24 2023</b><br>45kg (~90 full plates),<b>Sep 24 2023</b><br>47kg (~94 full plates),<b>Sep 24 2023</b><br>105kg (~210 full plates)
Monday, September 25, 2023,Monday,21.9,34.4,35.75,92.05,39,2023,<b>Sep 25 2023</b><br>22kg (~44 full plates),<b>Sep 25 2023</b><br>34kg (~68 full plates),<b>Sep 25 2023</b><br>36kg (~72 full plates),<b>Sep 25 2023</b><br>92kg (~184 full plates)
Tuesday, September 26, 2023,Tuesday,16.05,41.95,41.05,99.05,39,2023,<b>Sep 26 2023</b><br>16kg (~32 full plates),<b>Sep 26 2023</b><br>42kg (~84 full plates),<b>Sep 26 2023</b><br>41kg (~82 full plates),<b>Sep 26 2023</b><br>99kg (~198 full plates)
Wednesday, September 27, 2023,Wednesday,10,48.08,39,97.08,39,2023,<b>Sep 27 2023</b><br>10kg (~20 full plates),<b>Sep 27 2023</b><br>48kg (~96 full plates),<b>Sep 27 2023</b><br>39kg (~78 full plates),<b>Sep 27 2023</b><br>97kg (~194 full plates)
Thursday, September 28, 2023,Thursday,16.45,45.7,42.8,104.95,39,2023,<b>Sep 28 2023</b><br>16kg (~32 full plates),<b>Sep 28 2023</b><br>46kg (~92 full plates),<b>Sep 28 2023</b><br>43kg (~86 full plates),<b>Sep 28 2023</b><br>105kg (~210 full plates)
Friday, September 29, 2023,Friday,14.85,51.6,34,100.45,39,2023,<b>Sep 29 2023</b><br>15kg (~30 full plates),<b>Sep 29 2023</b><br>52kg (~104 full plates),<b>Sep 29 2023</b><br>34kg (~68 full plates),<b>Sep 29 2023</b><br>100kg (~200 full plates)
Saturday, September 30, 2023,Saturday,10.3,25.85,30.8,66.95,39,2023,<b>Sep 30 2023</b><br>10kg (~20 full plates),<b>Sep 30 2023</b><br>26kg (~52 full plates),<b>Sep 30 2023</b><br>31kg (~62 full plates),<b>Sep 30 2023</b><br>67kg (~134 full plates)
Sunday, October 1, 2023,Sunday,11.15,30,53.5,94.65,39,2023,<b>Oct 01 2023</b><br>11kg (~22 full plates),<b>Oct 01 2023</b><br>30kg (~60 full plates),<b>Oct 01 2023</b><br>54kg (~108 full plates),<b>Oct 01 2023</b><br>95kg (~190 full plates)
Monday, October 2, 2023,Monday,16.66,59.45,42.12,118.23,40,2023,<b>Oct 02 2023</b><br>17kg (~34 full plates),<b>Oct 02 2023</b><br>59kg (~118 full plates),<b>Oct 02 2023</b><br>42kg (~84 full plates),<b>Oct 02 2023</b><br>118kg (~236 full plates)
Tuesday, October 3, 2023,Tuesday,18.65,31.14,52.8,102.59,40,2023,<b>Oct 03 2023</b><br>19kg (~38 full plates),<b>Oct 03 2023</b><br>31kg (~62 full plates),<b>Oct 03 2023</b><br>53kg (~106 full plates),<b>Oct 03 2023</b><br>103kg (~206 full plates)
Wednesday, October 4, 2023,Wednesday,13.89,52.41,63.15,129.45,40,2023,<b>Oct 04 2023</b><br>14kg (~28 full plates),<b>Oct 04 2023</b><br>52kg (~104 full plates),<b>Oct 04 2023</b><br>63kg (~126 full plates),<b>Oct 04 2023</b><br>129kg (~258 full plates)
Thursday, October 5, 2023,Thursday,14.5,53.6,45.89,113.99,40,2023,<b>Oct 05 2023</b><br>15kg (~30 full plates),<b>Oct 05 2023</b><br>54kg (~108 full plates),<b>Oct 05 2023</b><br>46kg (~92 full plates),<b>Oct 05 2023</b><br>114kg (~228 full plates)
Friday, October 6, 2023,Friday,18.9,24.15,54.15,97.2,40,2023,<b>Oct 06 2023</b><br>19kg (~38 full plates),<b>Oct 06 2023</b><br>24kg (~48 full plates),<b>Oct 06 2023</b><br>54kg (~108 full plates),<b>Oct 06 2023</b><br>97kg (~194 full plates)
Saturday, October 7, 2023,Saturday,16.3,36.25,54.4,106.95,40,2023,<b>Oct 07 2023</b><br>16kg (~32 full plates),<b>Oct 07 2023</b><br>36kg (~72 full plates),<b>Oct 07 2023</b><br>54kg (~108 full plates),<b>Oct 07 2023</b><br>107kg (~214 full plates)
Sunday, October 8, 2023,Sunday,10.35,54.45,37.34,102.14,40,2023,<b>Oct 08 2023</b><br>10kg (~20 full plates),<b>Oct 08 2023</b><br>54kg (~108 full plates),<b>Oct 08 2023</b><br>37kg (~74 full plates),<b>Oct 08 2023</b><br>102kg (~204 full plates)
Monday, October 9, 2023,Monday,10.3,35.4,47.49,93.19,41,2023,<b>Oct 09 2023</b><br>10kg (~20 full plates),<b>Oct 09 2023</b><br>35kg (~70 full plates),<b>Oct 09 2023</b><br>47kg (~94 full plates),<b>Oct 09 2023</b><br>93kg (~186 full plates)
Tuesday, October 10, 2023,Tuesday,17.65,55.25,52.01,124.91,41,2023,<b>Oct 10 2023</b><br>18kg (~36 full plates),<b>Oct 10 2023</b><br>55kg (~110 full plates),<b>Oct 10 2023</b><br>52kg (~104 full plates),<b>Oct 10 2023</b><br>125kg (~250 full plates)
Wednesday, October 11, 2023,Wednesday,24.55,55.55,43.94,124.04,41,2023,<b>Oct 11 2023</b><br>25kg (~50 full plates),<b>Oct 11 2023</b><br>56kg (~112 full plates),<b>Oct 11 2023</b><br>44kg (~88 full plates),<b>Oct 11 2023</b><br>124kg (~248 full plates)
Thursday, October 12, 2023,Thursday,16.55,58.92,56.83,132.3,41,2023,<b>Oct 12 2023</b><br>17kg (~34 full plates),<b>Oct 12 2023</b><br>59kg (~118 full plates),<b>Oct 12 2023</b><br>57kg (~114 full plates),<b>Oct 12 2023</b><br>132kg (~264 full plates)
Friday, October 13, 2023,Friday,13.35,63.6,51.3,128.25,41,2023,<b>Oct 13 2023</b><br>13kg (~26 full plates),<b>Oct 13 2023</b><br>64kg (~128 full plates),<b>Oct 13 2023</b><br>51kg (~102 full plates),<b>Oct 13 2023</b><br>128kg (~256 full plates)
Saturday, October 14, 2023,Saturday,10.5,46.4,62.25,119.15,41,2023,<b>Oct 14 2023</b><br>11kg (~22 full plates),<b>Oct 14 2023</b><br>46kg (~92 full plates),<b>Oct 14 2023</b><br>62kg (~124 full plates),<b>Oct 14 2023</b><br>119kg (~238 full plates)
Sunday, October 15, 2023,Sunday,8,33.33,51,92.33,41,2023,<b>Oct 15 2023</b><br>8kg (~16 full plates),<b>Oct 15 2023</b><br>33kg (~66 full plates),<b>Oct 15 2023</b><br>51kg (~102 full plates),<b>Oct 15 2023</b><br>92kg (~184 full plates)
Monday, October 16, 2023,Monday,26,44,44.9,114.9,42,2023,<b>Oct 16 2023</b><br>26kg (~52 full plates),<b>Oct 16 2023</b><br>44kg (~88 full plates),<b>Oct 16 2023</b><br>45kg (~90 full plates),<b>Oct 16 2023</b><br>115kg (~230 full plates)
Tuesday, October 17, 2023,Tuesday,19.7,55.71,50.5,125.91,42,2023,<b>Oct 17 2023</b><br>20kg (~40 full plates),<b>Oct 17 2023</b><br>56kg (~112 full plates),<b>Oct 17 2023</b><br>51kg (~102 full plates),<b>Oct 17 2023</b><br>126kg (~252 full plates)
Wednesday, October 18, 2023,Wednesday,16.5,51.07,47.45,115.02,42,2023,<b>Oct 18 2023</b><br>17kg (~34 full plates),<b>Oct 18 2023</b><br>51kg (~102 full plates),<b>Oct 18 2023</b><br>47kg (~94 full plates),<b>Oct 18 2023</b><br>115kg (~230 full plates)
Thursday, October 19, 2023,Thursday,11,44.25,45.7,100.95,42,2023,<b>Oct 19 2023</b><br>11kg (~22 full plates),<b>Oct 19 2023</b><br>44kg (~88 full plates),<b>Oct 19 2023</b><br>46kg (~92 full plates),<b>Oct 19 2023</b><br>101kg (~202 full plates)
Friday, October 20, 2023,Friday,12.75,52,37.4,102.15,42,2023,<b>Oct 20 2023</b><br>13kg (~26 full plates),<b>Oct 20 2023</b><br>52kg (~104 full plates),<b>Oct 20 2023</b><br>37kg (~74 full plates),<b>Oct 20 2023</b><br>102kg (~204 full plates)
Saturday, October 21, 2023,Saturday,9.86,31.85,45.4,87.11,42,2023,<b>Oct 21 2023</b><br>10kg (~20 full plates),<b>Oct 21 2023</b><br>32kg (~64 full plates),<b>Oct 21 2023</b><br>45kg (~90 full plates),<b>Oct 21 2023</b><br>87kg (~174 full plates)
Sunday, October 22, 2023,Sunday,3.4,27.8,30.35,61.55,42,2023,<b>Oct 22 2023</b><br>3kg (~6 full plates),<b>Oct 22 2023</b><br>28kg (~56 full plates),<b>Oct 22 2023</b><br>30kg (~60 full plates),<b>Oct 22 2023</b><br>62kg (~124 full plates)
Monday, October 23, 2023,Monday,6.6,33.65,19.95,60.2,43,2023,<b>Oct 23 2023</b><br>7kg (~14 full plates),<b>Oct 23 2023</b><br>34kg (~68 full plates),<b>Oct 23 2023</b><br>20kg (~40 full plates),<b>Oct 23 2023</b><br>60kg (~120 full plates)
Tuesday, October 24, 2023,Tuesday,10.75,58.28,44.6,113.63,43,2023,<b>Oct 24 2023</b><br>11kg (~22 full plates),<b>Oct 24 2023</b><br>58kg (~116 full plates),<b>Oct 24 2023</b><br>45kg (~90 full plates),<b>Oct 24 2023</b><br>114kg (~228 full plates)
Wednesday, October 25, 2023,Wednesday,8.65,49,40.6,98.25,43,2023,<b>Oct 25 2023</b><br>9kg (~18 full plates),<b>Oct 25 2023</b><br>49kg (~98 full plates),<b>Oct 25 2023</b><br>41kg (~82 full plates),<b>Oct 25 2023</b><br>98kg (~196 full plates)
Thursday, October 26, 2023,Thursday,8.9,17.8,53.62,80.32,43,2023,<b>Oct 26 2023</b><br>9kg (~18 full plates),<b>Oct 26 2023</b><br>18kg (~36 full plates),<b>Oct 26 2023</b><br>54kg (~108 full plates),<b>Oct 26 2023</b><br>80kg (~160 full plates)
Friday, October 27, 2023,Friday,13.1,22.5,65.15,100.75,43,2023,<b>Oct 27 2023</b><br>13kg (~26 full plates),<b>Oct 27 2023</b><br>23kg (~46 full plates),<b>Oct 27 2023</b><br>65kg (~130 full plates),<b>Oct 27 2023</b><br>101kg (~202 full plates)
Saturday, October 28, 2023,Saturday,25.5,60.3,59.65,145.45,43,2023,<b>Oct 28 2023</b><br>26kg (~52 full plates),<b>Oct 28 2023</b><br>60kg (~120 full plates),<b>Oct 28 2023</b><br>60kg (~120 full plates),<b>Oct 28 2023</b><br>145kg (~290 full plates)
Sunday, October 29, 2023,Sunday,14.1,62,59.33,135.43,43,2023,<b>Oct 29 2023</b><br>14kg (~28 full plates),<b>Oct 29 2023</b><br>62kg (~124 full plates),<b>Oct 29 2023</b><br>59kg (~118 full plates),<b>Oct 29 2023</b><br>135kg (~270 full plates)
