time,outdoor_PM2.5_conc_(µg/m3),outdoor_US_AQI,outdoor_category,outdoor_category_index,,c2_PM2.5_conc_(µg/m3),c2_US_AQI,c2_category,c2_category_index,,d2_PM2.5_conc_(µg/m3),d2_US_AQI,d2_category,d2_category_index
2021-08-05 4:00,128.7,188,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-05 5:00,119.6,184,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-05 6:00,114.4,181,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-05 7:00,107.6,177,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-05 8:00,104.5,176,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-05 9:00,90.7,169,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-05 10:00,72.2,159,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-05 11:00,71.3,159,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-05 12:00,74.8,160,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-05 13:00,76.7,161,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-05 14:00,74.6,160,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-05 15:00,64.8,155,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-05 16:00,64.7,155,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-05 17:00,67.1,156,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-05 18:00,74,160,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-05 19:00,75.5,161,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-05 20:00,76,161,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-05 21:00,76,161,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-05 22:00,78.4,162,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-05 23:00,84.2,165,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-06 0:00,87.2,167,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-06 1:00,90.2,168,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-06 2:00,91,169,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-06 3:00,94.2,170,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-06 4:00,92.9,170,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-06 5:00,93.8,170,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-06 6:00,94.6,171,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-06 7:00,97.1,172,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-06 8:00,97.1,172,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-06 9:00,90.8,169,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-06 10:00,85.4,166,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-06 11:00,76.8,161,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-06 12:00,71.1,159,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-06 13:00,77.1,162,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-06 14:00,84.9,166,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-06 15:00,83.3,165,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-06 16:00,81.2,164,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-06 17:00,72.5,159,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-06 18:00,72.5,159,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-06 19:00,71.7,159,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-06 20:00,72.2,159,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-06 21:00,74.4,160,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-06 22:00,74.7,160,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-06 23:00,80.3,163,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-07 0:00,85.5,166,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-07 1:00,85,166,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-07 2:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-07 3:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-07 4:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-07 5:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-07 6:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-07 7:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-07 8:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-07 9:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-07 10:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-07 11:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-07 12:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-07 13:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-07 14:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-07 15:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-07 16:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-07 17:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-07 18:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-07 19:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-07 20:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-07 21:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-07 22:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-07 23:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-08 0:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-08 1:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-08 2:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-08 3:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-08 4:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-08 5:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-08 6:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-08 7:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-08 8:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-08 9:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-08 10:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-08 11:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-08 12:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-08 13:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-08 14:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-08 15:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-08 16:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-08 17:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-08 18:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-08 19:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-08 20:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-08 21:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-08 22:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-08 23:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-09 0:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-09 1:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-09 2:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-09 3:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-09 4:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-09 5:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-09 6:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-09 7:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-09 8:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-09 9:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-09 10:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-09 11:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-09 12:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-09 13:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-09 14:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-09 15:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-09 16:00,,,No Data,-1,,,,No Data,-1,,,,No Data,-1
2021-08-09 17:00,25.6,79,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-09 18:00,22.9,73,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-09 19:00,22,71,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-09 20:00,22.8,73,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-09 21:00,23.2,74,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-09 22:00,22.2,72,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-09 23:00,24.3,76,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-10 0:00,24.4,76,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-10 1:00,22.1,72,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-10 2:00,22.8,73,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-10 3:00,22.6,73,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-10 4:00,26.4,81,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-10 5:00,26.1,80,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-10 6:00,26.5,81,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-10 7:00,22.9,73,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-10 8:00,20.7,69,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-10 9:00,20.1,67,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-10 10:00,18.9,65,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-10 11:00,18.3,64,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-10 12:00,18,63,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-10 13:00,18.2,63,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-10 14:00,18.6,64,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-10 15:00,18.2,63,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-10 16:00,21.1,69,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-10 17:00,21.3,70,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-10 18:00,22.6,73,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-10 19:00,27,82,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-10 20:00,29.2,86,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-10 21:00,31.8,92,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-10 22:00,31.3,91,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-10 23:00,32.3,93,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-11 0:00,35,99,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-11 1:00,34.3,97,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-11 2:00,32.4,93,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-11 3:00,31.5,91,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-11 4:00,29.1,86,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-11 5:00,26.3,80,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-11 6:00,24.5,77,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-11 7:00,41.4,115,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-11 8:00,30.8,90,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-11 9:00,26.2,80,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-11 10:00,27.5,83,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-11 11:00,28.8,86,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-11 12:00,28.3,85,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-11 13:00,33.2,95,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-11 14:00,39.5,110,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-11 15:00,52.1,141,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-11 16:00,51.5,140,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-11 17:00,46.7,128,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-11 18:00,50.5,137,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-11 19:00,49.7,135,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-11 20:00,45.7,126,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-11 21:00,45.5,125,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-11 22:00,44.6,123,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-11 23:00,42.2,117,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-12 0:00,42.7,118,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-12 1:00,46.8,128,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-12 2:00,51.6,140,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-12 3:00,57.8,152,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-12 4:00,57.7,152,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-12 5:00,55.1,149,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-12 6:00,50.9,138,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-12 7:00,45.6,125,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-12 8:00,39.5,110,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-12 9:00,35.5,101,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-12 10:00,36,102,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-12 11:00,35.7,101,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-12 12:00,40.7,113,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-12 13:00,48.1,132,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-12 14:00,53.6,145,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-12 15:00,61,153,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-12 16:00,58.9,152,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-12 17:00,53.4,145,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-12 18:00,57,151,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-12 19:00,65.3,156,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-12 20:00,66.1,156,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-12 21:00,68.6,157,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-12 22:00,73.8,160,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-12 23:00,75,161,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-13 0:00,70.9,158,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-13 1:00,87.5,167,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-13 2:00,94.6,171,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-13 3:00,95.5,171,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-13 4:00,105.7,176,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-13 5:00,119.3,183,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-13 6:00,110.6,179,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-13 7:00,88.2,167,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-13 8:00,70.6,158,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-13 9:00,55.4,150,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-13 10:00,49.3,134,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-13 11:00,65.5,156,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-13 12:00,73.6,160,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-13 13:00,78,162,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-13 14:00,94.3,171,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-13 15:00,104.6,176,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-13 16:00,85.3,166,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-13 17:00,73.7,160,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-13 18:00,71.8,159,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-13 19:00,70.2,158,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-13 20:00,65.1,155,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-13 21:00,66.9,156,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-13 22:00,65.9,156,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-13 23:00,67.5,157,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-14 0:00,66.7,156,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-14 1:00,71.9,159,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-14 2:00,73.8,160,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-14 3:00,85.7,166,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-14 4:00,77,162,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-14 5:00,68.4,157,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-14 6:00,66.1,156,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-14 7:00,61.6,154,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-14 8:00,51.3,139,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-14 9:00,50.3,137,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-14 10:00,58.4,152,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-14 11:00,64.8,155,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-14 12:00,67,156,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-14 13:00,64.4,155,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-14 14:00,60.1,153,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-14 15:00,48.2,132,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-14 16:00,46.2,127,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-14 17:00,45.7,126,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-14 18:00,44.8,123,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-14 19:00,44.4,122,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-14 20:00,44.4,122,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-14 21:00,47.6,130,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-14 22:00,47.8,131,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-14 23:00,47.2,129,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-15 0:00,47.8,131,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-15 1:00,49.8,136,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-15 2:00,49.9,136,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-15 3:00,50.7,138,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-15 4:00,51.6,140,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-15 5:00,53.4,145,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-15 6:00,52,141,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-15 7:00,52.9,143,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-15 8:00,51.2,139,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-15 9:00,48.1,132,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-15 10:00,47,129,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-15 11:00,49,134,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-15 12:00,54.8,148,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-15 13:00,63.4,155,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-15 14:00,71.4,159,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-15 15:00,109.1,178,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-15 16:00,93.3,170,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-15 17:00,73.4,160,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-15 18:00,71.8,159,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-15 19:00,60.8,153,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-15 20:00,64.7,155,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-15 21:00,64.1,155,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-15 22:00,47.3,130,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-15 23:00,37.2,105,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-16 0:00,31.6,92,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-16 1:00,24.4,76,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-16 2:00,30.5,89,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-16 3:00,51.2,139,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-16 4:00,55.4,150,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-16 5:00,59.5,153,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-16 6:00,68,157,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-16 7:00,71,159,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-16 8:00,64.2,155,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-16 9:00,56.7,151,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-16 10:00,51.2,139,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-16 11:00,39.1,109,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-16 12:00,27.1,82,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-16 13:00,22.8,73,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-16 14:00,24.3,76,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-16 15:00,25.5,79,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-16 16:00,21,69,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-16 17:00,22.9,73,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-16 18:00,27.5,83,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-16 19:00,29.8,88,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-16 20:00,25.6,79,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-16 21:00,23.8,75,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-16 22:00,23.5,74,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-16 23:00,24.7,77,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-17 0:00,25.9,80,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-17 1:00,35.4,100,Moderate,1,,,,No Data,-1,,,,No Data,-1
2021-08-17 2:00,76.3,161,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-17 3:00,90,168,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-17 4:00,77.3,162,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-17 5:00,76,161,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-17 6:00,69,157,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-17 7:00,65.2,156,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-17 8:00,58.1,152,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-17 9:00,54,146,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-17 10:00,62.6,154,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-17 11:00,58.8,152,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-17 12:00,50.9,138,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-17 13:00,54,146,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-17 14:00,59,152,Unhealthy,3,,,,No Data,-1,,,,No Data,-1
2021-08-17 15:00,55,149,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
2021-08-17 16:00,53.6,145,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,,,No Data,-1
